Image,Entropy(bits),Avg_Gradient,time/frame
2250_dehazed.png,7.7621,52.1593,0.0300
2251_dehazed.png,7.7572,51.916,0.0292
2252_dehazed.png,7.7566,51.9871,0.0240
2253_dehazed.png,7.7552,52.0549,0.0233
2254_dehazed.png,7.755,51.953,0.0279
2255_dehazed.png,7.7542,51.9369,0.0224
2256_dehazed.png,7.7553,51.9898,0.0240
2257_dehazed.png,7.7656,52.019,0.0201
2258_dehazed.png,7.7607,52.0116,0.0212
2259_dehazed.png,7.76,52.0785,0.0272
2260_dehazed.png,7.7603,52.063,0.0230
2261_dehazed.png,7.7584,51.9823,0.0207
2262_dehazed.png,7.7582,51.9371,0.0282
2263_dehazed.png,7.7572,52.0028,0.0297
2264_dehazed.png,7.7563,51.9802,0.0254
2265_dehazed.png,7.7547,51.9757,0.0267
2266_dehazed.png,7.754,51.9696,0.0283
2267_dehazed.png,7.7524,52.0001,0.0271
2268_dehazed.png,7.7505,52.0565,0.0259
2269_dehazed.png,7.757,52.2305,0.0265
2270_dehazed.png,7.7523,52.1615,0.0210
2271_dehazed.png,7.7527,52.1646,0.0228
2272_dehazed.png,7.7519,52.1547,0.0277
2273_dehazed.png,7.7522,52.1307,0.0221
2274_dehazed.png,7.752,52.18,0.0218
2275_dehazed.png,7.7534,52.2221,0.0261
2276_dehazed.png,7.754,52.2494,0.0230
2277_dehazed.png,7.7554,52.2928,0.0279
2278_dehazed.png,7.7563,52.297,0.0280
2279_dehazed.png,7.7547,52.272,0.0204
2280_dehazed.png,7.7558,52.2717,0.0301
2281_dehazed.png,7.7602,52.3625,0.0291
2282_dehazed.png,7.7531,52.2993,0.0228
2283_dehazed.png,7.7528,52.2776,0.0238
2284_dehazed.png,7.7517,52.3192,0.0251
2285_dehazed.png,7.7517,52.3383,0.0239
2286_dehazed.png,7.751,52.3614,0.0282
2287_dehazed.png,7.7523,52.363,0.0255
2288_dehazed.png,7.7517,52.3837,0.0203
2289_dehazed.png,7.752,52.3713,0.0242
2290_dehazed.png,7.7515,52.3681,0.0223
2291_dehazed.png,7.7512,52.3758,0.0205
2292_dehazed.png,7.7511,52.4089,0.0208
2293_dehazed.png,7.7585,52.5686,0.0297
2294_dehazed.png,7.753,52.5577,0.0274
2295_dehazed.png,7.7523,52.5382,0.0236
2296_dehazed.png,7.7511,52.5226,0.0230
2297_dehazed.png,7.7521,52.4821,0.0250
2298_dehazed.png,7.7508,52.4625,0.0239
2299_dehazed.png,7.75,52.4744,0.0204
2300_dehazed.png,7.7499,52.4617,0.0279
2301_dehazed.png,7.7456,52.2724,0.0278
2302_dehazed.png,7.7439,52.2422,0.0205
2303_dehazed.png,7.7435,52.2609,0.0260
2304_dehazed.png,7.7419,52.2837,0.0281
2305_dehazed.png,7.7503,52.1784,0.0227
2306_dehazed.png,7.7465,52.168,0.0260
2307_dehazed.png,7.7455,52.1808,0.0255
2308_dehazed.png,7.7451,52.1635,0.0200
2309_dehazed.png,7.7433,52.1486,0.0275
2310_dehazed.png,7.7434,52.1278,0.0292
2311_dehazed.png,7.7442,52.1155,0.0266
2312_dehazed.png,7.7442,52.0837,0.0218
2313_dehazed.png,7.7444,52.0309,0.0229
2314_dehazed.png,7.7444,51.9948,0.0225
2315_dehazed.png,7.7444,51.9909,0.0239
2316_dehazed.png,7.7438,51.9634,0.0245
2317_dehazed.png,7.7487,52.1358,0.0287
2318_dehazed.png,7.7441,52.0606,0.0274
2319_dehazed.png,7.7433,52.0514,0.0191
2320_dehazed.png,7.7426,52.0477,0.0280
2321_dehazed.png,7.7432,52.0276,0.0241
2322_dehazed.png,7.7432,52.0339,0.0294
2323_dehazed.png,7.7432,51.9901,0.0228
2324_dehazed.png,7.7439,51.9854,0.0244
2325_dehazed.png,7.7443,51.9441,0.0226
2326_dehazed.png,7.7449,51.9088,0.0197
2327_dehazed.png,7.7455,51.903,0.0205
2328_dehazed.png,7.7463,51.9004,0.0255
2329_dehazed.png,7.7504,52.0377,0.0263
2330_dehazed.png,7.7457,51.9877,0.0270
2331_dehazed.png,7.7445,51.9954,0.0247
2332_dehazed.png,7.7438,51.98,0.0296
2333_dehazed.png,7.7443,52.0023,0.0200
2334_dehazed.png,7.7443,51.9803,0.0270
2335_dehazed.png,7.7462,51.9847,0.0208
2336_dehazed.png,7.7465,52.0402,0.0293
2337_dehazed.png,7.7467,52.0047,0.0206
2338_dehazed.png,7.745,51.9579,0.0190
2339_dehazed.png,7.7446,51.964,0.0225
2340_dehazed.png,7.7433,51.9564,0.0290
2341_dehazed.png,7.7496,51.952,0.0265
2342_dehazed.png,7.745,51.788,0.0259
2343_dehazed.png,7.7457,51.7538,0.0278
2344_dehazed.png,7.7441,51.6363,0.0276
2345_dehazed.png,7.7441,51.5486,0.0287
2346_dehazed.png,7.7445,51.5355,0.0278
2347_dehazed.png,7.745,51.4574,0.0257
2348_dehazed.png,7.7458,51.4684,0.0207
2349_dehazed.png,7.7456,51.4379,0.0271
2350_dehazed.png,7.7452,51.433,0.0276
2351_dehazed.png,7.742,51.0606,0.0297
2352_dehazed.png,7.7422,50.995,0.0244
2353_dehazed.png,7.7482,50.722,0.0229
2354_dehazed.png,7.7444,50.6381,0.0270
2355_dehazed.png,7.7436,50.7023,0.0290
2356_dehazed.png,7.7458,50.7156,0.0261
2357_dehazed.png,7.7464,50.7301,0.0200
2358_dehazed.png,7.7476,50.7854,0.0198
2359_dehazed.png,7.7461,50.7479,0.0213
2360_dehazed.png,7.7465,50.78,0.0242
2361_dehazed.png,7.7481,50.8529,0.0295
2362_dehazed.png,7.747,50.8625,0.0257
2363_dehazed.png,7.7472,50.8603,0.0210
2364_dehazed.png,7.7455,50.8837,0.0273
2365_dehazed.png,7.751,50.97,0.0255
2366_dehazed.png,7.7466,50.9079,0.0199
2367_dehazed.png,7.7451,50.9233,0.0221
2368_dehazed.png,7.7449,50.9178,0.0256
2369_dehazed.png,7.746,50.9247,0.0284
2370_dehazed.png,7.7459,50.9286,0.0237
2371_dehazed.png,7.7468,50.9874,0.0204
2372_dehazed.png,7.7459,51.0698,0.0243
2373_dehazed.png,7.7473,51.0173,0.0209
2374_dehazed.png,7.7483,51.023,0.0213
2375_dehazed.png,7.7486,50.9756,0.0212
2376_dehazed.png,7.7491,50.9333,0.0296
2377_dehazed.png,7.7541,51.0346,0.0290
2378_dehazed.png,7.7489,50.982,0.0291
2379_dehazed.png,7.7485,51.0065,0.0193
2380_dehazed.png,7.7488,51.0424,0.0210
2381_dehazed.png,7.7473,51.0462,0.0233
2382_dehazed.png,7.7482,51.0369,0.0247
2383_dehazed.png,7.7482,50.9884,0.0251
2384_dehazed.png,7.7485,50.9665,0.0203
2385_dehazed.png,7.7487,50.9777,0.0257
2386_dehazed.png,7.7491,50.9475,0.0239
2387_dehazed.png,7.7497,50.791,0.0287
2388_dehazed.png,7.7488,50.7144,0.0300
2389_dehazed.png,7.7554,50.7313,0.0222
2390_dehazed.png,7.752,50.6979,0.0204
2391_dehazed.png,7.7537,50.6841,0.0198
2392_dehazed.png,7.7552,50.6736,0.0226
2393_dehazed.png,7.7534,50.6733,0.0234
2394_dehazed.png,7.7547,50.6459,0.0209
2395_dehazed.png,7.7535,50.6241,0.0252
2396_dehazed.png,7.7538,50.6568,0.0249
2397_dehazed.png,7.7554,50.6396,0.0262
2398_dehazed.png,7.7547,50.5638,0.0221
2399_dehazed.png,7.755,50.4902,0.0190
2400_dehazed.png,7.7545,50.4999,0.0207
2401_dehazed.png,7.7567,49.7873,0.0258
2402_dehazed.png,7.7522,49.7131,0.0231
2403_dehazed.png,7.7505,49.6731,0.0207
2404_dehazed.png,7.7491,49.6853,0.0238
2405_dehazed.png,7.7487,49.7417,0.0232
2406_dehazed.png,7.7476,49.768,0.0261
2407_dehazed.png,7.7468,49.7633,0.0277
2408_dehazed.png,7.7474,49.7938,0.0203
2409_dehazed.png,7.746,49.6985,0.0262
2410_dehazed.png,7.7439,49.5666,0.0257
2411_dehazed.png,7.7444,49.4783,0.0297
2412_dehazed.png,7.7454,49.6325,0.0237
2413_dehazed.png,7.7472,49.88,0.0233
2414_dehazed.png,7.7438,49.8567,0.0243
2415_dehazed.png,7.7431,49.9341,0.0207
2416_dehazed.png,7.7434,49.9762,0.0282
2417_dehazed.png,7.7435,50.0491,0.0298
2418_dehazed.png,7.7444,50.1081,0.0271
2419_dehazed.png,7.7438,50.1702,0.0235
2420_dehazed.png,7.7449,50.2157,0.0275
2421_dehazed.png,7.7461,50.1724,0.0248
2422_dehazed.png,7.7476,50.2374,0.0217
2423_dehazed.png,7.7492,50.2985,0.0258
2424_dehazed.png,7.7503,50.3405,0.0200
2425_dehazed.png,7.7573,50.5479,0.0298
2426_dehazed.png,7.7532,50.5155,0.0191
2427_dehazed.png,7.7526,50.5007,0.0241
2428_dehazed.png,7.7523,50.4935,0.0292
2429_dehazed.png,7.752,50.4761,0.0266
2430_dehazed.png,7.7537,50.4556,0.0200
2431_dehazed.png,7.7537,50.4394,0.0259
2432_dehazed.png,7.7549,50.4468,0.0240
2433_dehazed.png,7.7554,50.4317,0.0191
2434_dehazed.png,7.7554,50.4291,0.0282
2435_dehazed.png,7.7549,50.4596,0.0214
2436_dehazed.png,7.7548,50.5123,0.0200
2437_dehazed.png,7.7609,50.801,0.0199
2438_dehazed.png,7.7557,50.8029,0.0252
2439_dehazed.png,7.7565,50.8527,0.0283
2440_dehazed.png,7.755,50.874,0.0192
2441_dehazed.png,7.7556,50.8961,0.0252
2442_dehazed.png,7.7541,50.9397,0.0222
2443_dehazed.png,7.7537,50.9766,0.0237
2444_dehazed.png,7.7529,51.0131,0.0218
2445_dehazed.png,7.7541,51.0773,0.0302
2446_dehazed.png,7.7534,51.1832,0.0205
2447_dehazed.png,7.7539,51.2192,0.0245
2448_dehazed.png,7.7544,51.2705,0.0288
2449_dehazed.png,7.7583,51.5307,0.0232
2450_dehazed.png,7.7518,51.4958,0.0295
2451_dehazed.png,7.7516,51.5548,0.0246
2452_dehazed.png,7.7494,51.5371,0.0233
2453_dehazed.png,7.7483,51.5354,0.0282
2454_dehazed.png,7.7495,51.4981,0.0251
2455_dehazed.png,7.7488,51.4945,0.0285
2456_dehazed.png,7.7492,51.4754,0.0212
2457_dehazed.png,7.7494,51.476,0.0261
2458_dehazed.png,7.7489,51.498,0.0231
2459_dehazed.png,7.7484,51.521,0.0261
2460_dehazed.png,7.7491,51.5257,0.0225
2461_dehazed.png,7.7592,51.6718,0.0261
2462_dehazed.png,7.7543,51.6296,0.0225
2463_dehazed.png,7.7527,51.643,0.0222
2464_dehazed.png,7.7525,51.6632,0.0292
2465_dehazed.png,7.7523,51.7011,0.0224
2466_dehazed.png,7.7514,51.7399,0.0219
2467_dehazed.png,7.7503,51.7813,0.0219
2468_dehazed.png,7.7512,51.8029,0.0235
2469_dehazed.png,7.7503,51.8085,0.0265
2470_dehazed.png,7.7503,51.8312,0.0267
2471_dehazed.png,7.7502,51.8464,0.0282
2472_dehazed.png,7.7505,51.8402,0.0283
2473_dehazed.png,7.7554,52.0613,0.0212
2474_dehazed.png,7.7503,51.9941,0.0220
2475_dehazed.png,7.7496,51.9962,0.0257
2476_dehazed.png,7.7485,52.0382,0.0225
2477_dehazed.png,7.7495,52.0681,0.0244
2478_dehazed.png,7.7488,52.0786,0.0211
2479_dehazed.png,7.7474,52.1091,0.0244
2480_dehazed.png,7.748,52.114,0.0271
2481_dehazed.png,7.747,52.1385,0.0295
2482_dehazed.png,7.7475,52.1582,0.0250
2483_dehazed.png,7.7461,52.1738,0.0217
2484_dehazed.png,7.7461,52.1887,0.0254
2485_dehazed.png,7.7515,52.4419,0.0251
2486_dehazed.png,7.7466,52.3703,0.0209
2487_dehazed.png,7.7449,52.3308,0.0231
2488_dehazed.png,7.7439,52.3108,0.0225
2489_dehazed.png,7.7433,52.3404,0.0239
2490_dehazed.png,7.7439,52.3759,0.0204
2491_dehazed.png,7.743,52.3976,0.0270
2492_dehazed.png,7.743,52.4171,0.0254
2493_dehazed.png,7.7442,52.4387,0.0245
2494_dehazed.png,7.7444,52.4717,0.0295
2495_dehazed.png,7.7436,52.4918,0.0225
2496_dehazed.png,7.7451,52.5455,0.0193
2497_dehazed.png,7.7499,52.8284,0.0218
2498_dehazed.png,7.7438,52.8015,0.0243
2499_dehazed.png,7.7423,52.7992,0.0264
2500_dehazed.png,7.7414,52.7954,0.0204
2501_dehazed.png,7.742,52.7043,0.0224
2502_dehazed.png,7.741,52.6556,0.0205
2503_dehazed.png,7.7413,52.655,0.0243
2504_dehazed.png,7.7399,52.6451,0.0243
2505_dehazed.png,7.7399,52.647,0.0217
2506_dehazed.png,7.7407,52.6235,0.0208
2507_dehazed.png,7.7402,52.6246,0.0235
2508_dehazed.png,7.7419,52.6251,0.0280
2509_dehazed.png,7.7518,52.6996,0.0195
2510_dehazed.png,7.7462,52.6859,0.0234
2511_dehazed.png,7.7461,52.7051,0.0191
2512_dehazed.png,7.7466,52.7397,0.0284
2513_dehazed.png,7.7464,52.76,0.0275
2514_dehazed.png,7.7464,52.7535,0.0189
2515_dehazed.png,7.7481,52.7601,0.0214
2516_dehazed.png,7.7487,52.7851,0.0261
2517_dehazed.png,7.749,52.8288,0.0296
2518_dehazed.png,7.7499,52.8566,0.0219
2519_dehazed.png,7.7494,52.8859,0.0244
2520_dehazed.png,7.7502,52.8868,0.0197
2521_dehazed.png,7.7547,53.1291,0.0199
2522_dehazed.png,7.7478,53.1172,0.0227
2523_dehazed.png,7.7472,53.1037,0.0225
2524_dehazed.png,7.7466,53.118,0.0215
2525_dehazed.png,7.7468,53.1204,0.0241
2526_dehazed.png,7.7471,53.0998,0.0256
2527_dehazed.png,7.7462,53.1247,0.0264
2528_dehazed.png,7.7462,53.0998,0.0216
2529_dehazed.png,7.7454,53.0689,0.0214
2530_dehazed.png,7.7447,53.0792,0.0268
2531_dehazed.png,7.7446,53.0549,0.0291
2532_dehazed.png,7.7451,53.0324,0.0269
2533_dehazed.png,7.7514,53.2004,0.0259
2534_dehazed.png,7.7466,53.1319,0.0229
2535_dehazed.png,7.7455,53.1179,0.0265
2536_dehazed.png,7.7451,53.0992,0.0284
2537_dehazed.png,7.745,53.0834,0.0214
2538_dehazed.png,7.7461,53.0522,0.0288
2539_dehazed.png,7.7453,53.0331,0.0215
2540_dehazed.png,7.7452,53.0284,0.0236
2541_dehazed.png,7.7467,53.0326,0.0299
2542_dehazed.png,7.7456,53.0269,0.0216
2543_dehazed.png,7.7469,53.0675,0.0233
2544_dehazed.png,7.7474,53.0579,0.0204
2545_dehazed.png,7.7527,53.1995,0.0282
2546_dehazed.png,7.7488,53.1673,0.0221
2547_dehazed.png,7.7493,53.1739,0.0210
2548_dehazed.png,7.7486,53.2015,0.0201
2549_dehazed.png,7.7491,53.2097,0.0289
2550_dehazed.png,7.7495,53.2127,0.0241
2551_dehazed.png,7.75,53.0527,0.0237
2552_dehazed.png,7.7501,53.0069,0.0219
2553_dehazed.png,7.7495,52.9894,0.0204
2554_dehazed.png,7.7504,52.9915,0.0290
2555_dehazed.png,7.7511,52.973,0.0272
2556_dehazed.png,7.7513,52.964,0.0209
2557_dehazed.png,7.7587,52.9222,0.0269
2558_dehazed.png,7.7557,52.8592,0.0200
2559_dehazed.png,7.7562,52.8531,0.0285
2560_dehazed.png,7.7562,52.832,0.0196
2561_dehazed.png,7.7563,52.8323,0.0224
2562_dehazed.png,7.757,52.8433,0.0269
2563_dehazed.png,7.7569,52.8401,0.0256
2564_dehazed.png,7.757,52.8652,0.0293
2565_dehazed.png,7.7573,52.871,0.0192
2566_dehazed.png,7.7564,52.8785,0.0291
2567_dehazed.png,7.7561,52.8649,0.0233
2568_dehazed.png,7.756,52.8506,0.0212
2569_dehazed.png,7.7618,53.0204,0.0215
2570_dehazed.png,7.7584,52.9758,0.0222
2571_dehazed.png,7.7582,52.9688,0.0277
2572_dehazed.png,7.758,52.9675,0.0235
2573_dehazed.png,7.7583,52.9577,0.0195
2574_dehazed.png,7.7587,52.9698,0.0200
2575_dehazed.png,7.759,52.9713,0.0267
2576_dehazed.png,7.7588,52.9926,0.0299
2577_dehazed.png,7.7588,52.9997,0.0259
2578_dehazed.png,7.7595,52.9775,0.0236
2579_dehazed.png,7.759,52.9716,0.0284
2580_dehazed.png,7.7596,52.9846,0.0204
2581_dehazed.png,7.7647,53.1569,0.0200
2582_dehazed.png,7.7598,53.127,0.0199
2583_dehazed.png,7.7589,53.1445,0.0252
2584_dehazed.png,7.7576,53.1585,0.0243
2585_dehazed.png,7.7579,53.1881,0.0202
2586_dehazed.png,7.7575,53.2052,0.0213
2587_dehazed.png,7.7567,53.1952,0.0198
2588_dehazed.png,7.757,53.2014,0.0278
2589_dehazed.png,7.7569,53.2157,0.0212
2590_dehazed.png,7.7567,53.2294,0.0209
2591_dehazed.png,7.7554,53.231,0.0267
2592_dehazed.png,7.7554,53.2402,0.0285
2593_dehazed.png,7.7593,53.3842,0.0287
2594_dehazed.png,7.7557,53.3374,0.0301
2595_dehazed.png,7.7548,53.3393,0.0278
2596_dehazed.png,7.7546,53.3386,0.0232
2597_dehazed.png,7.754,53.3439,0.0286
2598_dehazed.png,7.7535,53.3573,0.0283
2599_dehazed.png,7.7531,53.3765,0.0207
2600_dehazed.png,7.7526,53.4008,0.0284
2601_dehazed.png,7.7519,53.2113,0.0282
2602_dehazed.png,7.7514,53.1579,0.0189
2603_dehazed.png,7.7513,53.1285,0.0267
2604_dehazed.png,7.7518,53.0947,0.0229
2605_dehazed.png,7.7551,53.0133,0.0253
2606_dehazed.png,7.7517,52.973,0.0263
2607_dehazed.png,7.7522,52.9698,0.0192
2608_dehazed.png,7.7521,52.9632,0.0267
2609_dehazed.png,7.7519,52.9812,0.0207
2610_dehazed.png,7.7522,53.001,0.0247
2611_dehazed.png,7.7522,53.0238,0.0245
2612_dehazed.png,7.7527,53.0352,0.0200
2613_dehazed.png,7.7517,53.0331,0.0234
2614_dehazed.png,7.7514,53.028,0.0250
2615_dehazed.png,7.7523,53.0477,0.0210
2616_dehazed.png,7.7518,53.0712,0.0281
2617_dehazed.png,7.7566,53.3273,0.0218
2618_dehazed.png,7.7523,53.3075,0.0252
2619_dehazed.png,7.7517,53.2839,0.0212
2620_dehazed.png,7.7519,53.298,0.0228
2621_dehazed.png,7.7516,53.2924,0.0214
2622_dehazed.png,7.7521,53.3073,0.0220
2623_dehazed.png,7.7519,53.3023,0.0226
2624_dehazed.png,7.7513,53.3244,0.0268
2625_dehazed.png,7.7518,53.3364,0.0209
2626_dehazed.png,7.7524,53.3513,0.0290
2627_dehazed.png,7.7531,53.3645,0.0228
2628_dehazed.png,7.7541,53.3785,0.0210
2629_dehazed.png,7.7611,53.5607,0.0289
2630_dehazed.png,7.756,53.5172,0.0197
2631_dehazed.png,7.757,53.5253,0.0218
2632_dehazed.png,7.7569,53.5297,0.0246
2633_dehazed.png,7.7578,53.5255,0.0256
2634_dehazed.png,7.7584,53.5186,0.0225
2635_dehazed.png,7.7592,53.5146,0.0228
2636_dehazed.png,7.7593,53.5143,0.0196
2637_dehazed.png,7.7597,53.5061,0.0293
2638_dehazed.png,7.7592,53.5066,0.0244
2639_dehazed.png,7.7598,53.4662,0.0263
2640_dehazed.png,7.7597,53.4422,0.0292
2641_dehazed.png,7.7657,53.5193,0.0265
2642_dehazed.png,7.7603,53.4571,0.0206
2643_dehazed.png,7.759,53.444,0.0280
2644_dehazed.png,7.7593,53.4281,0.0256
2645_dehazed.png,7.7596,53.4228,0.0213
2646_dehazed.png,7.7585,53.4406,0.0298
2647_dehazed.png,7.7583,53.4406,0.0243
2648_dehazed.png,7.7592,53.416,0.0265
2649_dehazed.png,7.7585,53.4052,0.0287
2650_dehazed.png,7.7582,53.3998,0.0199
2651_dehazed.png,7.7583,53.1141,0.0259
2652_dehazed.png,7.7588,53.082,0.0253
2653_dehazed.png,7.7632,52.8051,0.0283
2654_dehazed.png,7.7596,52.7609,0.0287
2655_dehazed.png,7.7592,52.7657,0.0256
2656_dehazed.png,7.759,52.7644,0.0218
2657_dehazed.png,7.7592,52.7794,0.0265
2658_dehazed.png,7.7582,52.8212,0.0284
2659_dehazed.png,7.7578,52.8454,0.0207
2660_dehazed.png,7.7588,52.8475,0.0259
2661_dehazed.png,7.7582,52.8724,0.0272
2662_dehazed.png,7.757,52.8654,0.0236
2663_dehazed.png,7.7568,52.9014,0.0260
2664_dehazed.png,7.7563,52.9114,0.0262
2665_dehazed.png,7.7622,53.2526,0.0281
2666_dehazed.png,7.7574,53.2166,0.0241
2667_dehazed.png,7.7576,53.2234,0.0268
2668_dehazed.png,7.7575,53.2213,0.0286
2669_dehazed.png,7.7571,53.2272,0.0274
2670_dehazed.png,7.7579,53.2477,0.0201
2671_dehazed.png,7.7591,53.2802,0.0232
2672_dehazed.png,7.7594,53.2901,0.0247
2673_dehazed.png,7.7595,53.2984,0.0246
2674_dehazed.png,7.7593,53.3353,0.0219
2675_dehazed.png,7.7588,53.3396,0.0214
2676_dehazed.png,7.7595,53.3413,0.0193
2677_dehazed.png,7.7661,53.5361,0.0257
2678_dehazed.png,7.7601,53.5049,0.0301
2679_dehazed.png,7.7596,53.5071,0.0228
2680_dehazed.png,7.7609,53.4985,0.0267
2681_dehazed.png,7.7606,53.4881,0.0233
2682_dehazed.png,7.7606,53.4897,0.0225
2683_dehazed.png,7.7602,53.4852,0.0224
2684_dehazed.png,7.7598,53.4843,0.0288
2685_dehazed.png,7.7606,53.4982,0.0192
2686_dehazed.png,7.7611,53.4803,0.0290
2687_dehazed.png,7.761,53.479,0.0255
2688_dehazed.png,7.7615,53.5027,0.0272
2689_dehazed.png,7.7663,53.5903,0.0239
2690_dehazed.png,7.7604,53.5444,0.0221
2691_dehazed.png,7.7624,53.4908,0.0213
2692_dehazed.png,7.7614,53.5314,0.0212
2693_dehazed.png,7.762,53.5376,0.0225
2694_dehazed.png,7.7613,53.555,0.0250
2695_dehazed.png,7.7613,53.5477,0.0232
2696_dehazed.png,7.7614,53.5769,0.0216
2697_dehazed.png,7.7621,53.5972,0.0195
2698_dehazed.png,7.7616,53.6138,0.0228
2699_dehazed.png,7.7616,53.6323,0.0240
2700_dehazed.png,7.7618,53.6406,0.0203
2701_dehazed.png,7.7652,53.0773,0.0301
2702_dehazed.png,7.7602,53.0217,0.0232
2703_dehazed.png,7.7596,52.9953,0.0302
2704_dehazed.png,7.7587,52.9969,0.0261
2705_dehazed.png,7.7593,52.9796,0.0250
2706_dehazed.png,7.7594,52.9977,0.0262
2707_dehazed.png,7.7593,53.0118,0.0270
2708_dehazed.png,7.758,53.0041,0.0260
2709_dehazed.png,7.758,53.0005,0.0275
2710_dehazed.png,7.7577,52.9947,0.0212
2711_dehazed.png,7.7573,53.0126,0.0273
2712_dehazed.png,7.7572,53.008,0.0232
2713_dehazed.png,7.7624,53.2993,0.0264
2714_dehazed.png,7.7584,53.2334,0.0236
2715_dehazed.png,7.7574,53.2257,0.0266
2716_dehazed.png,7.7568,53.2186,0.0202
2717_dehazed.png,7.7576,53.1941,0.0234
2718_dehazed.png,7.756,53.1684,0.0195
2719_dehazed.png,7.7547,53.1565,0.0242
2720_dehazed.png,7.7547,53.1435,0.0223
2721_dehazed.png,7.7534,53.1325,0.0249
2722_dehazed.png,7.7529,53.0939,0.0250
2723_dehazed.png,7.7512,53.0986,0.0257
2724_dehazed.png,7.751,53.0917,0.0300
2725_dehazed.png,7.7573,53.2283,0.0292
2726_dehazed.png,7.7527,53.1851,0.0289
2727_dehazed.png,7.7509,53.1526,0.0286
2728_dehazed.png,7.7505,53.1239,0.0205
2729_dehazed.png,7.75,53.0905,0.0296
2730_dehazed.png,7.7497,53.0992,0.0245
2731_dehazed.png,7.7482,53.1232,0.0279
2732_dehazed.png,7.7481,53.1385,0.0249
2733_dehazed.png,7.7469,53.1301,0.0270
2734_dehazed.png,7.7468,53.1621,0.0194
2735_dehazed.png,7.7458,53.1632,0.0280
2736_dehazed.png,7.746,53.2076,0.0259
2737_dehazed.png,7.7498,53.2875,0.0232
2738_dehazed.png,7.7451,53.2361,0.0209
2739_dehazed.png,7.7444,53.2284,0.0221
2740_dehazed.png,7.7439,53.2184,0.0269
2741_dehazed.png,7.7441,53.2355,0.0287
2742_dehazed.png,7.7436,53.2605,0.0197
2743_dehazed.png,7.7442,53.2516,0.0286
2744_dehazed.png,7.7425,53.2847,0.0247
2745_dehazed.png,7.7424,53.2608,0.0228
2746_dehazed.png,7.7423,53.2549,0.0295
2747_dehazed.png,7.7419,53.1109,0.0299
2748_dehazed.png,7.7361,52.0566,0.0218
2749_dehazed.png,7.7355,51.2455,0.0264
2750_dehazed.png,7.7327,51.0929,0.0275
2751_dehazed.png,7.7292,49.1144,0.0229
2752_dehazed.png,7.7287,49.066,0.0201
2753_dehazed.png,7.7282,49.0638,0.0274
2754_dehazed.png,7.728,49.0717,0.0282
2755_dehazed.png,7.7273,49.0673,0.0298
2756_dehazed.png,7.7288,49.0736,0.0283
2757_dehazed.png,7.729,49.1024,0.0226
2758_dehazed.png,7.7293,49.1262,0.0245
2759_dehazed.png,7.7289,49.1578,0.0255
2760_dehazed.png,7.7292,49.2114,0.0226
2761_dehazed.png,7.7338,49.1321,0.0267
2762_dehazed.png,7.7319,49.1241,0.0242
2763_dehazed.png,7.7332,49.1543,0.0279
2764_dehazed.png,7.733,49.1715,0.0286
2765_dehazed.png,7.733,49.1953,0.0264
2766_dehazed.png,7.7331,49.2141,0.0229
2767_dehazed.png,7.7336,49.2362,0.0203
2768_dehazed.png,7.7343,49.3118,0.0194
2769_dehazed.png,7.7352,49.3661,0.0208
2770_dehazed.png,7.7343,49.383,0.0215
2771_dehazed.png,7.7345,49.4095,0.0244
2772_dehazed.png,7.7352,49.4561,0.0288
2773_dehazed.png,7.7394,49.8522,0.0300
2774_dehazed.png,7.7359,49.8513,0.0229
2775_dehazed.png,7.7366,49.8794,0.0245
2776_dehazed.png,7.7368,49.9112,0.0217
2777_dehazed.png,7.737,49.9516,0.0213
2778_dehazed.png,7.7376,49.9773,0.0236
2779_dehazed.png,7.738,50.0119,0.0279
2780_dehazed.png,7.7383,50.0342,0.0189
2781_dehazed.png,7.7382,50.0525,0.0296
2782_dehazed.png,7.738,50.086,0.0192
2783_dehazed.png,7.7385,50.1053,0.0237
2784_dehazed.png,7.7381,50.1164,0.0196
2785_dehazed.png,7.7433,50.4928,0.0218
2786_dehazed.png,7.7394,50.4785,0.0199
2787_dehazed.png,7.7383,50.4745,0.0233
2788_dehazed.png,7.738,50.4793,0.0238
2789_dehazed.png,7.738,50.4892,0.0238
2790_dehazed.png,7.738,50.4893,0.0298
2791_dehazed.png,7.7377,50.515,0.0196
2792_dehazed.png,7.7381,50.5473,0.0262
2793_dehazed.png,7.7376,50.5693,0.0214
2794_dehazed.png,7.7383,50.576,0.0218
2795_dehazed.png,7.737,50.6098,0.0290
2796_dehazed.png,7.7358,50.6482,0.0223
2797_dehazed.png,7.7404,51.0151,0.0236
2798_dehazed.png,7.7364,50.9764,0.0248
2799_dehazed.png,7.7351,50.9919,0.0196
2800_dehazed.png,7.7335,51.0228,0.0290
2801_dehazed.png,7.7347,50.9745,0.0207
2802_dehazed.png,7.7341,50.9787,0.0301
2803_dehazed.png,7.733,50.9777,0.0262
2804_dehazed.png,7.7326,50.9838,0.0230
2805_dehazed.png,7.7319,50.9841,0.0259
2806_dehazed.png,7.7314,50.9946,0.0280
2807_dehazed.png,7.7294,51.0071,0.0260
2808_dehazed.png,7.729,51.0193,0.0194
2809_dehazed.png,7.7315,51.1933,0.0274
2810_dehazed.png,7.7263,51.1761,0.0291
2811_dehazed.png,7.7254,51.1661,0.0260
2812_dehazed.png,7.7243,51.1676,0.0259
